Write time: 2018-03-11 10:21:07

ID	Host_IP_Address	Host_Port	Anonymity	Type	Location	
280	115.219.117.21	61202	HTTP	高匿	浙江温州	70%	83%	16分钟	18-03-10 11:32	
281	116.17.236.75	61234	HTTP	高匿	广东河源	97%	96%	1分钟	18-03-10 11:30	
282	171.39.39.217	8123	HTTP	高匿	广西百色	68%	86%	220天	18-03-10 11:30	
283	183.153.196.211	61202	HTTP	高匿	浙江台州	93%	98%	1分钟	18-03-10 11:30	
284	27.40.157.166	61202	HTTP	高匿	广东湛江	92%	95%	1分钟	18-03-10 11:30	
285	112.245.251.117	61202	HTTP	高匿	山东潍坊	75%	97%	1小时	18-03-10 11:28	
286	116.54.120.90	61202	HTTP	高匿	云南昆明	60%	85%	1分钟	18-03-10 11:15	
287	125.124.52.193	61202	HTTP	高匿	浙江嘉兴	89%	99%	1分钟	18-03-10 11:15	
288	117.65.26.20	61202	HTTP	高匿	安徽蚌埠	58%	84%	1分钟	18-03-10 11:15	
289	115.214.178.7	61202	HTTP	高匿	浙江宁波	76%	95%	1分钟	18-03-10 11:15	
290	115.150.138.207	8123	HTTP	高匿	江西南昌	98%	98%	1分钟	18-03-10 11:15	
291	112.227.114.84	61202	HTTP	高匿	山东淄博	86%	98%	44分钟	18-03-10 11:15	
292	58.243.63.127	61202	HTTP	高匿	安徽合肥	85%	95%	11分钟	18-03-10 11:11	
293	202.110.57.9	61202	HTTP	高匿	辽宁鞍山	86%	96%	33分钟	18-03-10 11:04	
294	117.81.16.240	8118	HTTP	高匿	江苏苏州	91%	99%	31分钟	18-03-10 11:02	
295	119.185.76.72	61202	HTTP	高匿	山东日照	95%	95%	30分钟	18-03-10 11:00	
296	121.31.100.199	8123	HTTP	高匿	广西防城港	96%	97%	632天	18-03-10 11:00	
297	114.218.161.58	61202	HTTP	高匿	江苏苏州市吴江	98%	97%	40分钟	18-03-10 10:55	
298	49.79.194.46	61234	HTTP	高匿	江苏	98%	97%	2小时	18-03-10 10:53	
299	58.243.227.217	61234	HTTP	高匿	安徽合肥	80%	94%	2小时	18-03-10 10:50	
300	125.118.241.228	61234	HTTP	高匿	浙江杭州	89%	99%	1小时	18-03-10 10:39	
301	180.107.215.159	8010	HTTP	高匿	江苏苏州	88%	97%	1分钟	18-03-10 10:30	
302	123.130.113.37	61202	HTTP	高匿	山东烟台	88%	98%	13小时	18-03-10 10:30	
303	124.164.81.38	61202	HTTP	高匿	山西晋城	92%	99%	1分钟	18-03-10 10:30	
304	117.86.14.53	26162	HTTP	高匿	江苏南通	87%	99%	4小时	18-03-10 10:25	
305	220.186.57.28	61202	HTTP	高匿	浙江温州市苍南县	85%	95%	4分钟	18-03-10 10:20	
306	59.32.37.188	61234	HTTP	高匿	广东河源	79%	93%	1分钟	18-03-10 10:16	
307	1.197.178.171	61234	HTTP	高匿	河南南阳	96%	95%	28分钟	18-03-10 10:13	
308	113.237.6.248	61202	HTTP	高匿	辽宁营口	99%	96%	28分钟	18-03-10 10:13	
309	157.0.50.103	8118	HTTP	高匿	江苏	85%	97%	1小时	18-03-10 10:05	
310	14.105.149.25	61202	HTTP	高匿	重庆	62%	80%	22分钟	18-03-10 09:52	
311	171.13.2.28	61234	HTTP	高匿	河南	74%	92%	1分钟	18-03-10 09:45	
312	114.101.103.6	61202	HTTP	高匿	安徽蚌埠	86%	99%	1分钟	18-03-10 09:45	
313	222.76.187.5	8118	HTTP	高匿	福建厦门	97%	99%	4小时	18-03-10 09:44	
314	183.16.28.214	8123	HTTP	高匿	广东深圳	71%	98%	1分钟	18-03-10 09:31	
315	118.254.150.191	3128	HTTP	高匿	湖南衡阳	91%	95%	1分钟	18-03-10 09:30	
316	39.90.178.212	61234	HTTP	高匿	山东	53%	87%	1分钟	18-03-10 09:30	
317	183.158.205.115	61234	HTTP	高匿	浙江杭州	96%	99%	44分钟	18-03-10 09:30	
318	182.88.252.51	8123	HTTP	高匿	广西南宁	51%	87%	179天	18-03-10 09:22	
319	117.94.82.163	8888	HTTP	高匿	江苏泰州	53%	88%	1分钟	18-03-10 09:15	
320	27.40.134.251	61234	HTTP	高匿	广东湛江	97%	95%	1分钟	18-03-10 09:15	
321	36.24.138.29	8118	HTTP	高匿	浙江	91%	97%	1分钟	18-03-10 09:00	
322	122.246.55.231	8010	HTTP	高匿	浙江宁波	96%	98%	1分钟	18-03-10 09:00	
323	110.73.5.109	8123	HTTP	高匿	广西防城港	82%	96%	727天	18-03-10 08:45	
324	113.117.106.159	61234	HTTP	高匿	广东揭阳市普宁	57%	90%	10小时	18-03-10 08:38	
325	58.63.66.136	61202	HTTP	高匿	广东广州	94%	95%	1分钟	18-03-10 08:30	
326	1.194.154.185	61234	HTTP	高匿	河南平顶山	97%	97%	1分钟	18-03-10 08:30	
327	1.196.123.139	61234	HTTP	高匿	河南商丘	93%	95%	1分钟	18-03-10 08:30	
328	59.38.241.230	61234	HTTP	高匿	广东佛山市顺德区	99%	95%	1分钟	18-03-10 08:15	
329	115.46.97.138	8123	HTTP	高匿	广西南宁	67%	83%	1分钟	18-03-10 08:00	
330	27.215.245.224	61234	HTTP	高匿	山东	93%	98%	1分钟	18-03-10 08:00	
331	124.228.239.46	3128	HTTP	高匿	湖南衡阳	88%	97%	1分钟	18-03-10 07:45	
332	123.53.120.13	61234	HTTP	高匿	河南南阳	94%	99%	1分钟	18-03-10 07:45	
333	60.17.252.154	61202	HTTP	高匿	辽宁鞍山	86%	99%	10分钟	18-03-10 07:41	
334	218.20.54.232	9797	HTTP	透明	广东广州市天河区	97%	96%	38天	18-03-10 07:33	
335	180.118.241.174	808	HTTP	高匿	江苏镇江	87%	98%	263天	18-03-10 07:22	
336	111.155.116.216	8123	HTTP	高匿	北京	85%	98%	578天	18-03-10 07:11	
337	123.162.127.234	61234	HTTP	高匿	河南焦作	94%	99%	10小时	18-03-10 07:08	
338	125.118.150.32	808	HTTP	高匿	浙江杭州	90%	97%	443天	18-03-10 06:55	
339	123.53.118.230	61234	HTTP	高匿	河南南阳	92%	99%	1分钟	18-03-10 06:30	
340	59.38.241.46	61234	HTTP	高匿	广东佛山市顺德区	89%	99%	1分钟	18-03-10 06:30	
341	222.185.22.181	6666	HTTP	高匿	江苏常州	86%	97%	1分钟	18-03-10 06:30	
342	115.208.21.126	61234	HTTP	高匿	浙江湖州	88%	96%	2小时	18-03-10 06:07	
343	222.188.247.150	6666	HTTP	高匿	江苏常州	91%	96%	1分钟	18-03-10 06:01	
344	60.184.14.42	61234	HTTP	高匿	浙江湖州	71%	93%	1分钟	18-03-10 06:00	
345	222.185.133.95	6666	HTTP	高匿	江苏常州	95%	98%	1分钟	18-03-10 06:00	
346	14.116.15.123	6666	HTTP	高匿	广东珠海	86%	95%	5分钟	18-03-10 05:50	
347	118.75.170.47	61202	HTTP	高匿	山西长治	77%	98%	1分钟	18-03-10 05:45	
348	59.32.37.159	61234	HTTP	高匿	广东河源	83%	91%	1分钟	18-03-10 05:45	
349	49.81.137.179	61202	HTTP	高匿	江苏徐州	90%	95%	1分钟	18-03-10 05:45	
350	222.223.96.226	9999	HTTP	透明	河北保定	85%	97%	10分钟	18-03-10 05:40	
351	58.209.220.94	61202	HTTP	高匿	江苏苏州	86%	98%	3分钟	18-03-10 05:33	
352	14.112.76.18	61234	HTTP	高匿	广东惠州市惠东县	89%	95%	1分钟	18-03-10 05:30	
353	1.198.137.88	61234	HTTP	高匿	河南新乡	95%	96%	1分钟	18-03-10 05:30	
354	125.32.4.246	61202	HTTP	高匿	吉林长春	84%	90%	2小时	18-03-10 05:27	
355	101.205.69.8	9797	HTTP	透明	四川	93%	95%	20分钟	18-03-10 04:50	
356	183.23.72.58	61234	HTTP	高匿	广东东莞	99%	99%	5小时	18-03-10 04:22	
357	113.76.156.95	6666	HTTP	高匿	广东珠海	79%	95%	4分钟	18-03-10 04:20	
358	113.122.55.107	61234	HTTP	高匿	山东菏泽	86%	99%	1分钟	18-03-10 04:15	
359	117.95.201.124	38528	HTTP	高匿	江苏宿迁	76%	96%	1分钟	18-03-10 04:00	
360	117.95.105.146	48832	HTTP	高匿	江苏淮安	90%	99%	1分钟	18-03-10 04:00	
361	183.31.235.145	6666	HTTP	高匿	广东珠海市香洲区	82%	94%	1分钟	18-03-10 04:00	
362	220.191.14.2	6666	HTTP	高匿	浙江杭州	92%	98%	1分钟	18-03-10 04:00	
363	180.173.145.206	9797	HTTP	透明	上海	97%	98%	15小时	18-03-10 03:49	
364	49.89.252.44	8888	HTTP	高匿	江苏宿迁	85%	95%	1分钟	18-03-10 03:45	
365	14.153.55.7	3128	HTTP	透明	广东深圳	93%	96%	151天	18-03-10 03:40	
366	171.212.200.223	7777	HTTP	高匿	四川成都	99%	97%	10分钟	18-03-10 03:40	
367	59.38.241.4	61234	HTTP	高匿	广东佛山市顺德区	98%	97%	40分钟	18-03-10 03:40	
368	125.122.170.196	808	HTTP	高匿	浙江杭州	91%	97%	424天	18-03-10 03:33	
369	180.118.240.123	61234	HTTP	高匿	江苏镇江	67%	85%	113天	18-03-10 03:33	
370	220.161.212.168	61202	HTTP	高匿	福建宁德市福鼎	94%	99%	1小时	18-03-10 03:32	
371	125.89.47.111	6666	HTTP	高匿	广东珠海	92%	98%	1分钟	18-03-10 03:30	
372	119.5.1.51	808	HTTP	高匿	四川南充	85%	96%	368天	18-03-10 03:30	
373	180.118.240.206	808	HTTP	高匿	江苏镇江	96%	99%	249天	18-03-10 03:15	
374	111.207.55.16	1080	HTTP	透明	北京	85%	98%	45天	18-03-10 03:03	
375	125.118.151.17	808	HTTP	高匿	浙江杭州	97%	99%	431天	18-03-10 02:55	
376	106.86.152.162	61202	HTTP	高匿	重庆	96%	95%	58分钟	18-03-10 02:43	
377	1.194.178.109	61234	HTTP	高匿	河南平顶山	87%	98%	27分钟	18-03-10 02:42	
378	180.116.214.58	6666	HTTP	高匿	江苏常州	86%	97%	1分钟	18-03-10 02:30	
379	180.122.149.4	45809	HTTP	高匿	江苏泰州	98%	96%	25天	18-03-10 02:30	
380	42.63.198.9	61202	HTTP	高匿	宁夏银川	89%	96%	1分钟	18-03-10 02:15	
381	171.212.138.241	6666	HTTP	透明	四川成都	97%	98%	1分钟	18-03-10 02:15	
382	14.20.29.201	8118	HTTP	高匿	广东深圳	88%	99%	58分钟	18-03-10 02:14	
383	180.118.240.105	61234	HTTP	高匿	江苏镇江	99%	98%	143天	18-03-10 01:55	
384	27.13.210.241	61202	HTTP	高匿	重庆	85%	98%	2小时	18-03-10 01:50	
385	106.87.233.148	8123	HTTP	高匿	重庆	92%	96%	1分钟	18-03-10 01:45	
386	115.202.251.151	49971	HTTP	高匿	浙江台州	87%	97%	3分钟	18-03-10 01:33	
387	27.44.166.246	9999	HTTP	透明	广东东莞	96%	96%	1小时	18-03-10 01:23	
388	39.71.179.156	8118	HTTP	高匿	山东	88%	95%	1分钟	18-03-10 01:15	
389	59.38.241.204	11680	HTTP	高匿	广东佛山市顺德区	75%	97%	238天	18-03-10 00:45	
390	119.97.7.171	8123	HTTP	高匿	湖北武汉	88%	96%	1分钟	18-03-10 00:45	
391	110.73.47.128	8123	HTTP	高匿	广西南宁	96%	97%	1分钟	18-03-10 00:45	
392	218.20.54.63	9999	HTTP	透明	广东广州市天河区	92%	99%	58天	18-03-10 00:44	
393	42.84.46.80	8888	HTTP	高匿	辽宁	99%	96%	12小时	18-03-10 00:38	
394	140.250.153.183	42370	HTTP	高匿	山东	70%	95%	1分钟	18-03-10 00:30	
395	106.122.170.75	8118	HTTP	高匿	广东	98%	97%	1分钟	18-03-10 00:30	
396	118.254.151.227	3128	HTTP	高匿	湖南衡阳	72%	99%	1分钟	18-03-10 00:30	
397	183.130.19.117	61202	HTTP	高匿	浙江温州	85%	96%	1小时	18-03-10 00:30	
398	183.52.106.208	39330	HTTP	高匿	广东	90%	95%	1分钟	18-03-10 00:00	
399	180.118.240.144	808	HTTP	高匿	江苏镇江	96%	96%	213天	18-03-10 00:00	
400	118.254.150.178	3128	HTTP	高匿	湖南衡阳	79%	90%	51天	18-03-09 23:55	
401	112.245.32.2	8118	HTTP	高匿	山东泰安	87%	98%	3小时	18-03-09 23:52	
402	101.205.68.65	9797	HTTP	透明	四川	87%	99%	20分钟	18-03-09 23:51	
403	144.255.12.72	61234	HTTP	高匿	山东	92%	99%	4小时	18-03-09 23:46	
404	106.56.218.201	61202	HTTP	高匿	云南	88%	96%	2小时	18-03-09 23:33	
405	182.240.246.22	61202	HTTP	高匿	云南昆明	56%	84%	32分钟	18-03-09 23:32	
406	27.10.111.164	61202	HTTP	高匿	重庆	87%	96%	1分钟	18-03-09 23:30	
407	113.122.13.128	61234	HTTP	高匿	山东菏泽	90%	99%	1分钟	18-03-09 23:30	
408	27.42.188.136	8080	HTTP	高匿	广东中山	98%	96%	603天	18-03-09 23:22	
409	202.96.87.37	61202	HTTP	高匿	辽宁辽阳	89%	95%	1分钟	18-03-09 23:15	
410	59.51.123.8	3128	HTTP	高匿	湖南衡阳	85%	97%	1分钟	18-03-09 23:15	
411	123.9.174.87	61202	HTTP	高匿	河南许昌	87%	95%	1分钟	18-03-09 23:00	
412	113.121.240.166	61234	HTTP	高匿	山东德州	97%	97%	1分钟	18-03-09 22:46	
413	222.181.67.124	61202	HTTP	高匿	重庆	89%	96%	1分钟	18-03-09 22:45	
414	183.54.236.142	7777	HTTP	高匿	广东湛江	94%	96%	28分钟	18-03-09 22:43	
415	180.106.238.145	61202	HTTP	高匿	江苏苏州	96%	98%	1分钟	18-03-09 22:31	
416	119.166.214.109	61202	HTTP	高匿	山东青岛	92%	97%	1分钟	18-03-09 22:30	
417	113.242.131.77	8118	HTTP	高匿	湖南益阳	85%	95%	1分钟	18-03-09 22:30	
418	117.83.111.203	61202	HTTP	高匿	江苏苏州	85%	98%	1分钟	18-03-09 22:30	
419	118.254.151.250	3128	HTTP	高匿	湖南衡阳	92%	98%	1分钟	18-03-09 22:30	
420	27.16.250.175	61202	HTTP	高匿	湖北武汉	85%	97%	20分钟	18-03-09 22:20	
421	27.38.98.193	9797	HTTP	透明	广东深圳	91%	96%	14天	18-03-09 22:03	
422	111.196.76.128	8118	HTTP	高匿	北京	88%	97%	47分钟	18-03-09 22:02	
423	115.227.122.113	61202	HTTP	高匿	浙江嘉兴	97%	98%	1分钟	18-03-09 22:00	
424	106.122.171.80	8118	HTTP	高匿	广东	92%	98%	1分钟	18-03-09 22:00	
425	125.122.117.209	808	HTTP	高匿	浙江杭州	89%	96%	390天	18-03-09 22:00	
426	121.224.91.135	61202	HTTP	高匿	江苏	87%	98%	1小时	18-03-09 22:00	
427	182.91.90.193	8118	HTTP	高匿	广西桂林	95%	99%	1分钟	18-03-09 21:45	
428	182.202.221.177	61234	HTTP	高匿	辽宁丹东	91%	98%	1小时	18-03-09 21:18	
429	125.127.232.176	61202	HTTP	高匿	浙江台州	95%	98%	1分钟	18-03-09 21:00	
430	121.231.154.156	6666	HTTP	高匿	江苏常州	90%	97%	1分钟	18-03-09 21:00	
431	183.153.194.26	61202	HTTP	高匿	浙江台州	99%	98%	1分钟	18-03-09 21:00	
432	113.242.138.198	8118	HTTP	高匿	湖南益阳	92%	98%	1分钟	18-03-09 20:45	
433	117.68.187.171	808	HTTP	高匿	安徽合肥市巢湖	99%	98%	26分钟	18-03-09 20:42	
434	113.89.53.247	9999	HTTP	透明	广东深圳	96%	99%	9小时	18-03-09 20:33	
435	1.195.246.164	61234	HTTP	高匿	河南三门峡	85%	99%	1分钟	18-03-09 20:30	
436	112.245.232.92	61202	HTTP	高匿	山东潍坊	99%	95%	1分钟	18-03-09 20:30	
437	171.217.169.66	8123	HTTP	透明	四川成都	98%	97%	1分钟	18-03-09 20:30	
438	115.208.35.54	61202	HTTP	高匿	浙江湖州	85%	99%	21分钟	18-03-09 20:21	
439	222.82.211.130	61202	HTTP	高匿	新疆乌鲁木齐	70%	92%	1分钟	18-03-09 20:15	
440	113.121.242.110	808	HTTP	高匿	山东德州	74%	91%	320天	18-03-09 20:15	
441	39.77.45.113	61202	HTTP	高匿	山东	90%	99%	1分钟	18-03-09 20:15	
442	114.232.200.181	61202	HTTP	高匿	江苏南通	95%	96%	1分钟	18-03-09 20:15	
443	180.121.133.214	3128	HTTP	高匿	江苏南通	51%	86%	1分钟	18-03-09 20:15	
444	115.46.79.125	8123	HTTP	高匿	广西南宁	83%	96%	251天	18-03-09 20:11	
445	119.48.47.133	61202	HTTP	高匿	吉林长春	96%	99%	10分钟	18-03-09 20:10	
446	114.218.31.15	61202	HTTP	高匿	江苏苏州	92%	96%	10分钟	18-03-09 20:10	
447	36.27.8.43	61202	HTTP	高匿	浙江	80%	94%	10分钟	18-03-09 20:10	
448	180.142.24.90	61202	HTTP	高匿	广西来宾	87%	96%	10分钟	18-03-09 20:10	
449	183.67.187.142	61202	HTTP	高匿	重庆	88%	97%	10分钟	18-03-09 20:10	
450	117.14.162.7	61202	HTTP	高匿	天津	86%	99%	40分钟	18-03-09 20:10	
451	117.26.187.66	27956	HTTP	高匿	福建宁德	87%	98%	1分钟	18-03-09 20:00	
452	112.234.66.139	61202	HTTP	高匿	山东临沂	72%	94%	1分钟	18-03-09 20:00	
453	120.6.134.138	61202	HTTP	高匿	河北秦皇岛	93%	99%	1分钟	18-03-09 20:00	
454	116.25.100.217	9797	HTTP	透明	广东深圳	70%	96%	7小时	18-03-09 19:51	
455	115.202.160.49	61202	HTTP	高匿	浙江台州	74%	92%	1分钟	18-03-09 19:45	
456	39.67.21.164	61202	HTTP	高匿	山东	59%	80%	1分钟	18-03-09 19:45	
457	171.212.252.75	7777	HTTP	高匿	四川成都	98%	96%	11分钟	18-03-09 19:41	
458	183.69.125.246	61202	HTTP	高匿	重庆	87%	99%	11分钟	18-03-09 19:41	
459	121.31.101.0	8123	HTTP	高匿	广西防城港	93%	98%	593天	18-03-09 19:36	
460	27.42.150.161	9797	HTTP	透明	广东中山	78%	93%	1小时	18-03-09 19:35	
461	119.109.98.3	53281	HTTP	透明	辽宁大连	85%	95%	1分钟	18-03-09 19:30	
462	171.123.193.183	61202	HTTP	高匿	山西	93%	99%	1分钟	18-03-09 19:30	
463	113.242.136.52	8118	HTTP	高匿	湖南益阳	90%	97%	1分钟	18-03-09 19:30	
464	113.63.215.217	61202	HTTP	高匿	云南昆明	92%	95%	1分钟	18-03-09 19:30	
465	144.255.15.137	61234	HTTP	高匿	山东	89%	97%	2小时	18-03-09 18:54	
466	121.231.150.135	6666	HTTP	高匿	江苏常州	71%	98%	4小时	18-03-09 18:40	
467	59.58.240.219	42157	HTTP	高匿	福建龙岩	97%	98%	1分钟	18-03-09 18:31	
468	115.203.170.244	35993	HTTP	高匿	浙江台州	50%	90%	1分钟	18-03-09 18:31	
469	59.32.37.128	61234	HTTP	高匿	广东河源	83%	91%	1分钟	18-03-09 18:30	
470	180.120.148.236	20107	HTTP	高匿	江苏南通	96%	98%	1分钟	18-03-09 18:30	
471	115.215.50.163	25236	HTTP	高匿	浙江宁波	97%	95%	1分钟	18-03-09 18:15	
472	111.155.124.74	8123	HTTP	高匿	北京	72%	94%	593天	18-03-09 18:15	
473	182.90.91.152	8123	HTTP	高匿	广西梧州	51%	84%	26分钟	18-03-09 18:11	
474	123.162.86.21	42989	HTTP	高匿	河南焦作	95%	97%	1分钟	18-03-09 18:00	
475	118.254.148.247	3128	HTTP	高匿	湖南衡阳	89%	95%	1分钟	18-03-09 17:45	
476	175.171.105.182	53281	HTTP	高匿	辽宁大连	70%	83%	26分钟	18-03-09 17:41	
477	111.155.116.211	8123	HTTP	高匿	北京	89%	99%	592天	18-03-09 17:30	
478	49.79.193.192	61234	HTTP	高匿	江苏	85%	96%	1分钟	18-03-09 17:00	
479	222.186.45.117	55336	HTTP	透明	江苏镇江	98%	98%	464天	18-03-09 16:22	
480	116.192.59.107	1080	HTTP	透明	上海	98%	96%	43天	18-03-09 16:22	
481	182.88.184.253	9797	HTTP	透明	广西南宁	75%	93%	1分钟	18-03-09 16:15	
482	112.95.177.200	8118	HTTP	高匿	广东深圳	99%	97%	4小时	18-03-09 16:11	
483	110.73.9.242	8123	HTTP	高匿	广西防城港	99%	95%	683天	18-03-09 16:06	
484	49.79.193.241	61234	HTTP	高匿	江苏	80%	99%	1分钟	18-03-09 15:45	
485	218.20.54.195	9999	HTTP	透明	广东广州市天河区	85%	98%	137天	18-03-09 15:22	
486	180.121.130.98	808	HTTP	高匿	江苏南通	76%	98%	670天	18-03-09 15:22	
487	110.72.39.169	8123	HTTP	高匿	广西贵港	94%	95%	419天	18-03-09 15:22	
488	119.5.1.16	808	HTTP	高匿	四川南充	96%	95%	371天	18-03-09 15:15	
489	113.105.202.247	3128	HTTP	高匿	广东佛山	63%	90%	1分钟	18-03-09 15:00	
490	113.121.240.244	808	HTTP	高匿	山东德州	71%	92%	345天	18-03-09 14:46	
491	110.73.51.242	8123	HTTP	高匿	广西南宁	83%	98%	236天	18-03-09 14:33	
492	183.23.73.151	61234	HTTP	高匿	广东东莞	89%	95%	18小时	18-03-09 14:30	
